,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
204,West Gear,1128299,2021-02-09 00:00:00,West,California,San Francisco,Men's Apparel,65,650,422500,190125.00000000003,0.45000000000000007,Outlet
205,West Gear,1128299,2021-02-10 00:00:00,West,California,San Francisco,Women's Apparel,70,775,542500,54250,0.1,Outlet
206,West Gear,1128299,2021-02-11 00:00:00,West,California,San Francisco,Men's Street Footwear,55.00000000000001,975,536250.0000000001,160875.00000000006,0.30000000000000004,Outlet
207,West Gear,1128299,2021-02-12 00:00:00,West,California,San Francisco,Men's Athletic Footwear,60.00000000000001,975,585000.0000000001,87750.00000000001,0.15,Outlet
208,West Gear,1128299,2021-02-13 00:00:00,West,California,San Francisco,Women's Street Footwear,55.00000000000001,775,426250.00000000006,127875.00000000004,0.30000000000000004,Outlet
209,West Gear,1128299,2021-02-14 00:00:00,West,California,San Francisco,Women's Athletic Footwear,55.00000000000001,775,426250.00000000006,106562.5,0.24999999999999997,Outlet
210,West Gear,1128299,2021-02-15 00:00:00,West,California,San Francisco,Men's Apparel,65,700,455000,204750.00000000003,0.45000000000000007,Outlet
211,West Gear,1128299,2021-02-16 00:00:00,West,California,San Francisco,Women's Apparel,70,800,560000,56000,0.1,Outlet
212,Kohl's,1189833,2021-02-17 00:00:00,West,California,San Francisco,Men's Street Footwear,35,700,245000,98000,0.4,Outlet
213,Kohl's,1189833,2021-02-18 00:00:00,West,California,San Francisco,Men's Athletic Footwear,45,700,315000,78750,0.25,Outlet
214,Kohl's,1189833,2021-03-09 00:00:00,West,California,San Francisco,Women's Street Footwear,45,700,315000,126000,0.4,Outlet
215,Kohl's,1189833,2021-03-10 00:00:00,West,California,San Francisco,Women's Athletic Footwear,45,550,247500,86625,0.35,Outlet
216,Kohl's,1189833,2021-03-11 00:00:00,West,California,Los Angeles,Men's Apparel,50,500,250000,137500,0.55,Outlet
217,Kohl's,1189833,2021-03-12 00:00:00,West,California,Los Angeles,Women's Apparel,45,700,315000,63000,0.2,Outlet
218,Kohl's,1189833,2021-03-13 00:00:00,West,California,Los Angeles,Men's Street Footwear,35,750,262500,105000,0.4,Outlet
219,Kohl's,1189833,2021-03-14 00:00:00,West,California,Los Angeles,Men's Athletic Footwear,45,650,292500,73125,0.25,Outlet
220,Kohl's,1189833,2021-03-15 00:00:00,West,California,Los Angeles,Women's Street Footwear,45,675,303750,121500,0.4,Outlet
221,Kohl's,1189833,2021-03-16 00:00:00,West,California,Los Angeles,Women's Athletic Footwear,45,525,236250,82687.5,0.35,Outlet
222,Kohl's,1189833,2021-03-17 00:00:00,West,California,Los Angeles,Men's Apparel,50,450,225000,123750.00000000001,0.55,Outlet
223,Kohl's,1189833,2021-03-18 00:00:00,West,California,Los Angeles,Women's Apparel,45,650,292500,58500,0.2,Outlet
224,Kohl's,1189833,2021-03-19 00:00:00,West,California,Los Angeles,Men's Street Footwear,35,800,280000,112000,0.4,Outlet
225,Kohl's,1189833,2021-03-20 00:00:00,West,California,Los Angeles,Men's Athletic Footwear,45,650,292500,73125,0.25,Outlet
226,Kohl's,1189833,2021-03-21 00:00:00,West,California,Los Angeles,Women's Street Footwear,45,650,292500,117000,0.4,Outlet
227,Kohl's,1189833,2021-03-22 00:00:00,West,California,Los Angeles,Women's Athletic Footwear,45,550,247500,86625,0.35,Outlet
228,Kohl's,1189833,2021-03-23 00:00:00,West,California,Los Angeles,Men's Apparel,50,425,212500,116875.00000000001,0.55,Outlet
229,Kohl's,1189833,2021-04-06 00:00:00,West,California,Los Angeles,Women's Apparel,45,625,281250,56250,0.2,Outlet
230,Kohl's,1189833,2021-04-07 00:00:00,West,California,Los Angeles,Men's Street Footwear,45,800,360000,144000,0.4,Outlet
231,Kohl's,1189833,2021-04-08 00:00:00,West,California,Los Angeles,Men's Athletic Footwear,50,600,300000,75000,0.25,Outlet
232,Kohl's,1189833,2021-04-09 00:00:00,West,California,Los Angeles,Women's Street Footwear,50,625,312500,125000,0.4,Outlet
233,Kohl's,1189833,2021-04-10 00:00:00,West,California,Los Angeles,Women's Athletic Footwear,45,525,236250,82687.5,0.35,Outlet
234,Kohl's,1189833,2021-04-11 00:00:00,West,California,Los Angeles,Men's Apparel,50,425,212500,116875.00000000001,0.55,Outlet
235,Kohl's,1189833,2021-04-12 00:00:00,West,California,Los Angeles,Women's Apparel,65,600,390000,78000,0.2,Outlet
236,Kohl's,1189833,2021-04-13 00:00:00,West,California,Los Angeles,Men's Street Footwear,45,800,360000,144000,0.4,Outlet
237,Kohl's,1189833,2021-04-14 00:00:00,West,California,Los Angeles,Men's Athletic Footwear,50,650,325000,81250,0.25,Outlet
238,Kohl's,1189833,2021-04-15 00:00:00,West,California,Los Angeles,Women's Street Footwear,50,650,325000,130000,0.4,Outlet
239,Kohl's,1189833,2021-04-16 00:00:00,West,California,Los Angeles,Women's Athletic Footwear,45,550,247500,86625,0.35,Outlet
240,Kohl's,1189833,2021-04-17 00:00:00,West,California,Los Angeles,Men's Apparel,50,450,225000,123750.00000000001,0.55,Outlet
241,Kohl's,1189833,2021-04-18 00:00:00,West,California,Los Angeles,Women's Apparel,65,625,406250,81250,0.2,Outlet
242,Kohl's,1189833,2021-04-19 00:00:00,West,California,Los Angeles,Men's Street Footwear,45,900,405000,162000,0.4,Outlet
243,Kohl's,1189833,2021-04-20 00:00:00,West,California,Los Angeles,Men's Athletic Footwear,50,750,375000,93750,0.25,Outlet
244,Kohl's,1189833,2021-04-21 00:00:00,West,California,Los Angeles,Women's Street Footwear,50,750,375000,150000,0.4,Outlet
245,Kohl's,1189833,2021-04-22 00:00:00,West,California,Los Angeles,Women's Athletic Footwear,45,625,281250,98437.5,0.35,Outlet
246,Kohl's,1189833,2021-04-23 00:00:00,West,California,Los Angeles,Men's Apparel,50,500,250000,137500,0.55,Outlet
247,Kohl's,1189833,2021-04-24 00:00:00,West,California,Los Angeles,Women's Apparel,65,800,520000,104000,0.2,Outlet
248,Kohl's,1189833,2021-04-25 00:00:00,West,California,Los Angeles,Men's Street Footwear,45,950,427500,171000,0.4,Outlet
249,Kohl's,1189833,2021-04-26 00:00:00,West,California,Los Angeles,Men's Athletic Footwear,50,800,400000,100000,0.25,Outlet
250,Kohl's,1189833,2021-04-27 00:00:00,West,California,Los Angeles,Women's Street Footwear,50,750,375000,150000,0.4,Outlet
251,Kohl's,1189833,2021-04-28 00:00:00,West,California,Los Angeles,Women's Athletic Footwear,45,650,292500,102375,0.35,Outlet
252,Kohl's,1189833,2021-04-29 00:00:00,West,California,Los Angeles,Men's Apparel,50,700,350000,192500.00000000003,0.55,Outlet
253,Kohl's,1189833,2021-04-30 00:00:00,West,California,Los Angeles,Women's Apparel,65,700,455000,91000,0.2,Outlet
254,Kohl's,1189833,2021-05-01 00:00:00,West,California,Los Angeles,Men's Street Footwear,50,900,450000,180000,0.4,Outlet
255,Kohl's,1189833,2021-05-02 00:00:00,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,850,467500.00000000006,116875.00000000001,0.25,Outlet
256,Kohl's,1189833,2021-05-03 00:00:00,West,California,Los Angeles,Women's Street Footwear,50,725,362500,145000,0.4,Outlet
257,Kohl's,1189833,2021-05-04 00:00:00,West,California,Los Angeles,Women's Athletic Footwear,50,675,337500,118124.99999999999,0.35,Outlet
258,Kohl's,1189833,2021-05-05 00:00:00,West,California,Los Angeles,Men's Apparel,60,675,405000,222750.00000000003,0.55,Outlet
259,Kohl's,1189833,2021-05-06 00:00:00,West,California,Los Angeles,Women's Apparel,65,650,422500,84500,0.2,Outlet
260,Kohl's,1189833,2021-05-07 00:00:00,West,California,Los Angeles,Men's Street Footwear,50,850,425000,170000,0.4,Outlet
261,Kohl's,1189833,2021-05-08 00:00:00,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,850,467500.00000000006,116875.00000000001,0.25,Outlet
262,Kohl's,1189833,2021-05-09 00:00:00,West,California,Los Angeles,Women's Street Footwear,50,700,350000,140000,0.4,Outlet
263,Kohl's,1189833,2021-05-10 00:00:00,West,California,Los Angeles,Women's Athletic Footwear,50,650,325000,113750,0.35,Outlet
264,Kohl's,1189833,2021-05-11 00:00:00,West,California,Los Angeles,Men's Apparel,60,650,390000,214500.00000000003,0.55,Outlet
265,Kohl's,1189833,2021-05-12 00:00:00,West,California,Los Angeles,Women's Apparel,65,700,455000,91000,0.2,Outlet
266,Kohl's,1189833,2021-05-13 00:00:00,West,California,Los Angeles,Men's Street Footwear,50,800,400000,160000,0.4,Outlet
267,Kohl's,1189833,2021-05-14 00:00:00,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,800,440000.00000000006,110000.00000000001,0.25,Outlet
268,Kohl's,1189833,2021-05-15 00:00:00,West,California,Los Angeles,Women's Street Footwear,50,650,325000,130000,0.4,Outlet
269,Kohl's,1189833,2021-05-16 00:00:00,West,California,Los Angeles,Women's Athletic Footwear,50,625,312500,109375,0.35,Outlet
270,Kohl's,1189833,2021-05-17 00:00:00,West,California,Los Angeles,Men's Apparel,60,600,360000,198000.00000000003,0.55,Outlet
271,Kohl's,1189833,2021-05-18 00:00:00,West,California,Los Angeles,Women's Apparel,65,650,422500,84500,0.2,Outlet
272,Kohl's,1189833,2021-05-19 00:00:00,West,California,Los Angeles,Men's Street Footwear,50,825,412500,165000,0.4,Outlet
273,Kohl's,1189833,2021-05-20 00:00:00,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,825,453750.00000000006,113437.50000000001,0.25,Outlet
274,Kohl's,1189833,2021-05-21 00:00:00,West,California,Los Angeles,Women's Street Footwear,50,675,337500,135000,0.4,Outlet
275,Kohl's,1189833,2021-05-22 00:00:00,West,California,Los Angeles,Women's Athletic Footwear,50,650,325000,113750,0.35,Outlet
276,Kohl's,1189833,2021-05-23 00:00:00,West,California,Los Angeles,Men's Apparel,60,600,360000,198000.00000000003,0.55,Outlet
277,Kohl's,1189833,2021-05-24 00:00:00,West,California,Los Angeles,Women's Apparel,65,700,455000,91000,0.2,Outlet
278,Kohl's,1189833,2021-05-25 00:00:00,West,California,Los Angeles,Men's Street Footwear,50,900,450000,180000,0.4,Outlet
279,Kohl's,1189833,2021-05-26 00:00:00,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,900,495000.00000000006,123750.00000000001,0.25,Outlet
280,Kohl's,1189833,2021-05-27 00:00:00,West,California,Los Angeles,Women's Street Footwear,50,700,350000,140000,0.4,Outlet
281,Kohl's,1189833,2021-05-28 00:00:00,West,California,Los Angeles,Women's Athletic Footwear,50,700,350000,122499.99999999999,0.35,Outlet
282,Kohl's,1189833,2021-05-29 00:00:00,West,California,Los Angeles,Men's Apparel,60,625,375000,206250.00000000003,0.55,Outlet
283,Kohl's,1189833,2021-05-30 00:00:00,West,California,Los Angeles,Women's Apparel,65,725,471250,94250,0.2,Outlet
284,Foot Locker,1185732,2021-05-31 00:00:00,West,California,Los Angeles,Men's Street Footwear,45,475,213750,85500,0.4,Outlet
285,Foot Locker,1185732,2021-06-01 00:00:00,West,California,Los Angeles,Men's Athletic Footwear,45,275,123750,43312.5,0.35,Outlet
286,Foot Locker,1185732,2021-06-02 00:00:00,West,California,Los Angeles,Women's Street Footwear,35,275,96250,33687.5,0.35,Outlet
287,Foot Locker,1185732,2021-06-03 00:00:00,West,California,Los Angeles,Women's Athletic Footwear,40,125,50000,20000,0.4,Outlet
288,Foot Locker,1185732,2021-06-04 00:00:00,Midwest,Illinois,Chicago,Men's Apparel,54.99999999999999,175,96249.99999999999,33687.49999999999,0.35,Outlet
289,Foot Locker,1185732,2021-06-05 00:00:00,Midwest,Illinois,Chicago,Women's Apparel,45,275,123750,61875,0.5,Outlet
290,Foot Locker,1185732,2021-06-06 00:00:00,Midwest,Illinois,Chicago,Men's Street Footwear,45,525,236250,94500,0.4,Outlet
291,Foot Locker,1185732,2021-06-07 00:00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,175,78750,27562.5,0.35,Outlet
292,Foot Locker,1185732,2021-06-08 00:00:00,Midwest,Illinois,Chicago,Women's Street Footwear,35,225,78750,27562.5,0.35,Outlet
293,Foot Locker,1185732,2021-06-09 00:00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,100,40000,16000,0.4,Outlet
294,Foot Locker,1185732,2021-06-10 00:00:00,Midwest,Illinois,Chicago,Men's Apparel,54.99999999999999,175,96249.99999999999,33687.49999999999,0.35,Outlet
295,Foot Locker,1185732,2021-06-11 00:00:00,Midwest,Illinois,Chicago,Women's Apparel,45,275,123750,61875,0.5,Outlet
296,Foot Locker,1185732,2021-06-12 00:00:00,Midwest,Illinois,Chicago,Men's Street Footwear,50,495,247500,99000,0.4,Outlet
297,Foot Locker,1185732,2021-06-13 00:00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,200,100000,35000,0.35,Outlet
298,Foot Locker,1185732,2021-06-14 00:00:00,Midwest,Illinois,Chicago,Women's Street Footwear,40,225,90000,31499.999999999996,0.35,Outlet
299,Foot Locker,1185732,2021-06-15 00:00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,33750,13500,0.4,Outlet
300,Foot Locker,1185732,2021-06-16 00:00:00,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250,0.35,Outlet
301,Foot Locker,1185732,2021-06-17 00:00:00,Midwest,Illinois,Chicago,Women's Apparel,50,225,112500,56250,0.5,Outlet
302,Foot Locker,1185732,2021-06-18 00:00:00,Midwest,Illinois,Chicago,Men's Street Footwear,50,450,225000,90000,0.4,Outlet
303,Foot Locker,1185732,2021-06-19 00:00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,150,75000,26250,0.35,Outlet
304,Foot Locker,1185732,2021-06-20 00:00:00,Midwest,Illinois,Chicago,Women's Street Footwear,40,150,60000,21000,0.35,Outlet
305,Foot Locker,1185732,2021-06-21 00:00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,33750,13500,0.4,Outlet
306,Foot Locker,1185732,2021-06-22 00:00:00,Midwest,Illinois,Chicago,Men's Apparel,60,100,60000,21000,0.35,Outlet
307,Foot Locker,1185732,2021-06-23 00:00:00,Midwest,Illinois,Chicago,Women's Apparel,50,225,112500,56250,0.5,Outlet
308,Foot Locker,1185732,2021-06-24 00:00:00,Midwest,Illinois,Chicago,Men's Street Footwear,60,495,297000,118800,0.4,Outlet
309,Foot Locker,1185732,2021-06-25 00:00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.00000000000001,200,110000.00000000001,38500,0.35,Outlet
310,Foot Locker,1185732,2021-06-26 00:00:00,Midwest,Illinois,Chicago,Women's Street Footwear,50,175,87500,30624.999999999996,0.35,Outlet
311,Foot Locker,1185732,2021-06-27 00:00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,100,50000,20000,0.4,Outlet
312,Foot Locker,1185732,2021-06-28 00:00:00,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250,0.35,Outlet
313,Foot Locker,1185732,2021-06-29 00:00:00,Midwest,Illinois,Chicago,Women's Apparel,65,250,162500,81250,0.5,Outlet
314,Foot Locker,1185732,2021-06-30 00:00:00,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,250000,100000,0.4,Outlet
315,Foot Locker,1185732,2021-07-01 00:00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,250,112500.00000000001,39375,0.35,Outlet
316,Foot Locker,1185732,2021-07-02 00:00:00,Midwest,Illinois,Chicago,Women's Street Footwear,40,200,80000,28000,0.35,Outlet
317,Foot Locker,1185732,2021-07-03 00:00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,70000,28000,0.4,Outlet
318,Foot Locker,1185732,2021-07-04 00:00:00,Midwest,Illinois,Chicago,Men's Apparel,50,175,87500,30624.999999999996,0.35,Outlet
319,Foot Locker,1185732,2021-07-05 00:00:00,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,350,192500.00000000003,96250.00000000001,0.5,Outlet
320,Foot Locker,1185732,2021-07-06 00:00:00,Midwest,Illinois,Chicago,Men's Street Footwear,50,575,287500,115000,0.4,Outlet
321,Foot Locker,1185732,2021-07-07 00:00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35,Outlet
322,Foot Locker,1185732,2021-07-08 00:00:00,Midwest,Illinois,Chicago,Women's Street Footwear,40,250,100000,35000,0.35,Outlet
323,Foot Locker,1185732,2021-07-09 00:00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,200,80000,32000,0.4,Outlet
324,Foot Locker,1185732,2021-07-10 00:00:00,Midwest,Illinois,Chicago,Men's Apparel,50,225,112500,39375,0.35,Outlet
325,Foot Locker,1185732,2021-07-11 00:00:00,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,400,220000.00000000003,110000.00000000001,0.5,Outlet
326,Foot Locker,1185732,2021-07-12 00:00:00,Midwest,Illinois,Chicago,Men's Street Footwear,50,550,275000,110000,0.4,Outlet
327,Foot Locker,1185732,2021-07-13 00:00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35,Outlet
328,Foot Locker,1185732,2021-07-14 00:00:00,Midwest,Illinois,Chicago,Women's Street Footwear,40,250,100000,35000,0.35,Outlet
329,Foot Locker,1185732,2021-07-15 00:00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,225,90000,36000,0.4,Outlet
330,Foot Locker,1185732,2021-07-16 00:00:00,Midwest,Illinois,Chicago,Men's Apparel,50,200,100000,35000,0.35,Outlet
331,Foot Locker,1185732,2021-07-17 00:00:00,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,375,206250.00000000003,103125.00000000001,0.5,Outlet
332,Foot Locker,1185732,2021-07-18 00:00:00,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,250000,100000,0.4,Outlet
333,Foot Locker,1185732,2021-07-19 00:00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,47250.00000000001,0.35,Outlet
334,Foot Locker,1185732,2021-07-20 00:00:00,Midwest,Illinois,Chicago,Women's Street Footwear,40,200,80000,28000,0.35,Outlet
335,Foot Locker,1185732,2021-07-21 00:00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,70000,28000,0.4,Outlet
336,Foot Locker,1185732,2021-07-22 00:00:00,Midwest,Illinois,Chicago,Men's Apparel,50,175,87500,30624.999999999996,0.35,Outlet
337,Foot Locker,1185732,2021-07-23 00:00:00,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,250,137500.00000000003,68750.00000000001,0.5,Outlet
338,Foot Locker,1185732,2021-07-24 00:00:00,Midwest,Illinois,Chicago,Men's Street Footwear,60,425,255000,102000,0.4,Outlet
339,Foot Locker,1185732,2021-07-25 00:00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,250,125000,43750,0.35,Outlet
340,Foot Locker,1185732,2021-07-26 00:00:00,Midwest,Illinois,Chicago,Women's Street Footwear,50,150,75000,26250,0.35,Outlet
341,Foot Locker,1185732,2021-07-27 00:00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,125,62500,25000,0.4,Outlet
342,Foot Locker,1185732,2021-07-28 00:00:00,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250,0.35,Outlet
343,Foot Locker,1185732,2021-07-29 00:00:00,Midwest,Illinois,Chicago,Women's Apparel,64.99999999999999,250,162499.99999999997,81249.99999999999,0.5,Outlet
344,Foot Locker,1185732,2021-07-30 00:00:00,Midwest,Illinois,Chicago,Men's Street Footwear,60,400,240000,96000,0.4,Outlet
345,Foot Locker,1185732,2021-07-31 00:00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,250,125000,43750,0.35,Outlet
346,Foot Locker,1185732,2021-08-01 00:00:00,Midwest,Illinois,Chicago,Women's Street Footwear,50,195,97500,34125,0.35,Outlet
